0,0.1208
0,0.0207
0,0.1443
0,0.0481
0,0.00819
0,0.00819
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
