0,0.1203
0,0.0207
0,5.80E-04
0,1.53E-06
0,6.77E-04
0,6.77E-04
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
-10,10
